current_date,page_num,call_number,call_time,original_call_reason_action,original_call_taker,call_address,arvd_time,clrd_time,narrative_text,referenced_citation,call_taker,call_reasons,call_actions
04/05/2020,579,20-3781,1135,Phone -  ANIMAL CONTROL  SERVICES RENDERED,DISPATCHER CHRISTINE LEMOINE,WHITE_OAKS_RD,11:56:23,12:55:16,"Narrative  Black and White male Hound mix found at broadbrook area  around 8am with a collar but no tags. Dog is currently on  the porch of the residence.  Narrative  Dog has been retrieved and brought to station to check for a  chip.  Narrative  Multiple attempts made, no chip located.  Narrative  35 dropped off the dog at the pound, water and food  provided.  Narrative  Checked S-4  Narrative  checked  Narrative  Checked 2339  Narrative  Checked  Narrative  Food and water given.  Narrative  Pownal ACO Zelman to meet S2 at our pound to release dog.  Narrative  Animal released to Pownal ACO. ",,DISPATCHER LAURIE TUPER,Phone - ANIMAL CONTROL,SERVICES RENDERED
04/05/2020,580,20-3782,1152,Other - BURN PERMIT  LOG ENTRY REQUEST,DISPATCHER CHRISTINE LEMOINE,,,,Narrative:  701 Hancock Rd  462 Henderson Rd  14 Roaring Brook Rd  60 Luce Rd  100 Stratton Rd  ,,DISPATCHER LAURIE TUPER,Other - BURN PERMIT,LOG ENTRY REQUEST
04/05/2020,580,20-3784,1611,Phone - DISTURBANCE  SERVICES RENDERED,DISPATCHER LAURIE TUPER,(WIA_380]_MAIN_ST,16:17:05,16:34:49,"Narrative  Reports a male party ""throwing a fit and causing a  disturbance"".  Narrative  Briggs was inside store allegedly swearing because he  couldn't find a lid for his coffee.(Lids are behind the  counter now) Serowik became upset that Briggs was swearing  in front of her children and started yelling at him.  Serowik's husband Robert was upset that Briggs got in his  wife's personal space. According to CP no assault took  place. All parties were advised.  ",,DISPATCHER LAURIE TUPER,Phone - DISTURBANCE,SERVICES RENDERED
04/05/2020,580,20-3785,1701,Initiated ~ BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,ADAMS_RD,17:01:47,17:04:45,Narrative  Checked Area.  ,,PATROL JOHN J MCCONNELL JR,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/05/2020,580,20-3786,2025,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,WATER_ST,20:25:28,20:26:16,Narrative:  Checked Area.  ,,SERGEANT DAVID R LEMIEUX,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/05/2020,580,20-3787,2120,Initiated - SUSPICIOUS MOTOR VEHICLE  LOG ENTRY REQUEST,PATROL JOHN J MCCONNELL JR,,21:20:44,21:20:59,Narrative:  Stopped to rest.  ~  For Date: 04/06/2020  Monday  SERVICES RENDERED  ,,PATROL JOHN J MCCONNELL JR,Initiated - SUSPICIOUS MOTOR VEHICLE,LOG ENTRY REQUEST
04/06/2020,581,20-3789,0348,Initiated - PARKING CHECK,PATROL CRAIG A EICHHAMMER,{WIA_390]_SIMONDS_RD,03:48:22,03:48:32,,,PATROL CRAIG A EICHHAMMER,Initiated - PARKING CHECK,
04/06/2020,581,20-3790,0826,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,(WIA_1832]_NORTH_HOOSAC_RD,08:27:06,08:27:32,Narrative:  checked  Narrative:  checked  Narrative:  done  Narrative:  done  ,,SERGEANT SCOTT E MCGOWAN,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/06/2020,581,20-3791,0830,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,NORTH_HOOSAC_RD,08:30:18,08:30:24,Narrative  checked  Narrative  done  20~3792  0834  Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED  Cali Taker:  SERGEANT SCOTT E MCGOWAN  Location/Address:  FRENIER AVE  Unit:  31  Arvd-08:34:48 Clrd-08:35:10  Narrative:  checked  Narrative:  Checked 0036  ,,SERGEANT SCOTT E MCGOWAN,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/06/2020,581,20-3793,0835,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,HILL_PROVINCE_RD,08:35:46,08:36:13,Narrative:  checked  Narrative:  done  Initiated - BUILDING CHECK  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/06/2020,582,20-3794,0837,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,HAWTHORNE_RD,08:37:51,08:38:31,Narrative  checked  Narrative  done  ,,PATROL TANIA HERNANDEZ,,BUILDING CHECKED/SECURED
04/06/2020,582,20-3795,0839,Initiated ~ BUILDING CHECK  BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,STRATTON_RD,,08:40:11,Narrative  checked  Narrative  Checked 0059  ,,SERGEANT SCOTT E MCGOWAN,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/06/2020,582,20-3796,0841,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN  dress  LONGVIEW TER,,08:41:08,08:41:16,Narrative:  checked  Narrative:  Checked 0047  ,,SERGEANT SCOTT E MCGOWAN,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/06/2020,582,20-3800,1547,Phone - 9-1-1 TEST CALL  SERVICES RENDERED,DISPATCHER LAURIE TUPER,,,,Narrative:  Voice 911 test call.  ,,DISPATCHER LAURIE TUPER,,SERVICES RENDERED
04/06/2020,582,20-3801,1553,Walk-In - MOTOR VEHICLE  ACCIDENT  INVESTIGATED / REPORT  TAKEN,DISPATCHER LAURIE TUPER,[WIA_1913}_SAND_SPRINGS_RD,15:55:28,16:16:38,Narrative  Miner MVC. No injuries.  ,2294193,DISPATCHER LAURIE TUPER,Walk-In - MOTOR VEHICLE ACCIDENT,INVESTIGATED / REPORT
04/07/2020,583,20-3803,.,0-3803 .  1728  Initiated - BUILDING CHECK  BUILDING CHECKED/ SECURED,PATROL SHUAN N WILLIAM,WATER_ST,17:29:02,17:29:09,Narrative  Checked 0129  ,,PATROL SHUAN N WILLIAM,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/07/2020,583,20-3804,1923,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL SHUAN N WILLIAM,{WIA_146]_ADAMS_RD,19:23:54,19:26:07,Narrative  Checked 0108  ,,PATROL SHUAN N WILLIAM,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/07/2020,583,20-3805,2123,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,SOUTH_ST,21:29:54,21:36:22,Narrative  Checked 0140  ,,PATROL JOHN J MCCONNELL JR,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/07/2020,583,20-3806,.,0-3806 .  2201  Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR  {WIA 249] NORTH ST,Unit,22:02:27,22:05:31,Narrative  done  For Date:  04/07/2020  -  Tuesday  ,,PATROL JOHN J MCCONNELL JR,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/07/2020,583,20-3807,0357,Initiated - PARKING CHECK  SERVICES RENDERED,PATROL CRAIG A EICHHAMMER  (WIA 390] SIMONDS RD,Unit:,,03:58:02,,,PATROL CRAIG A EICHHAMMER,Initiated - PARKING CHECK,SERVICES RENDERED
04/07/2020,583,20-3809,0819,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,LONGVIEW_TER,08:20:08,08:20:26,Narrative:  checked  Narrative:  Checked 0016  ,,SERGEANT SCOTT E MCGOWAN,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/07/2020,584,20-3810,0819,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,[WIA_1832]_NORTH_HOOSAC_RD,,08:21:29,Narrative  checked  : Narrative  checked  Narrative  done  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/07/2020,584,20-3811,0821,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,STRATTON_RD,08:21:28,08:21:37,Narrative  checked  Narrative  Checked 0042  ,,SERGEANT SCOTT E MCGOWAN,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/07/2020,584,20-3812,0823,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,NORTH_HOOSAC_RD,08:23:53,08:24:31,Narrative:  checked  ' Narrative:  done  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/07/2020,584,20-3813,0824,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,FRENIER_AVE,08:24:50,08:25:06,Narrative  checked  Narrative  Checked 0002  ,,SERGEANT SCOTT E MCGOWAN,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/07/2020,585,20-3815,0834,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,HILL_PROVINCE_RD,~08:34:20,08:34:40,Narrative:  checked  Narrative:  done  1005  Phone - DISTURBANCE  UNABLE TO LOCATE  ,,SERGEANT SCOTT E MCGOWAN,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/07/2020,585,20-3816,Cali,,"PATROL DAVID JENNINGS, D  (WIA 380] MAIN ST",Unit:,10:13:22,10:17:43,"Narrative:  Mr. Briggs is at above location and is not supposed to bhé  there.  Narrative:  Briggs left prior to arrival, checked area, unable to  locate. Ofc. Jennings spoke to Cumberland Farms Manager who  stated Briggs stole a water, however, they do not wish to  pursure criminal charges. Ofc. Jennings advised the  Managerto post Briggs from property.  ",,"PATROL DAVID JENNINGS, D",,
04/07/2020,585,20-3817,1008,911 -  ANIMAL CONTROL  SERVICES RENDERED,"PATROL DAVID JENNINGS, D  BEE HILL RD + COLD SPRING RD",Unit,10:12:55,~-10:24:58,Narrative  2 cows near roadway.  Narrative  1 out and kept him out of the roadway. Passerby helped and  owner showed up. All 5 back safely.  ,,"PATROL DAVID JENNINGS, D",,SERVICES RENDERED
04/07/2020,585,20-3819,1607,Phone -  ANIMAL CONTROL  NO ACTION REQUIRED,BARB BRUCATO,[WIA_2225}_COLD_SPRING_RD,,16:09:17,Narrative  Caller advised that her 2 black lab mixes got loose. Both  have collar and tags. They are out looking for them and will  call if they are located. ,,,Phone - ANIMAL CONTROL,NO ACTION REQUIRED
04/07/2020,586,20-3820,1634,Initiated - DISABLED M V  LOG ENTRY REQUEST,PATROL JOHN J MCCONNELL JR,NORTH_HOOSAC_RD_+_SUMMER_ST,16:37:16,16:37:39,Narrative  Attempting to get Veh. running. If not he will have veh.  removed.  ,,PATROL JOHN J MCCONNELL JR,Initiated - DISABLED M V,LOG ENTRY REQUEST
04/07/2020,586,20-3821,1638,911 -  9-1-1 WRONG NUMBER  NO ACTION REQUIRED,BARB BRUCATO,,,,Narrative:  Caller accidentally dialed 911 while jogging. No need for  emergency services.  ,,,911 - 9-1-1 WRONG NUMBER,NO ACTION REQUIRED
04/07/2020,586,20-3822,1654,Phone - ASSIST OTHER AGENCY ~ POLICE  SERVICES RENDERED,BARB BRUCATO,NORTH_HOOSAC_RD,16:56:02,a-17:08:15,Narrative  Please respond and stand by at Cole Ave and N Hoosac for  incident at 1515 Mass Ave in North Adams  . Narrative  North Adams advised that we can reopen the roadway.  ,,,Phone - ASSIST OTHER AGENCY,SERVICES RENDERED
04/07/2020,586,20-3824,-,3824 -  1755  Phone - WELL BEING CHECK  SERVICES RENDERED,BARB BRUCATO,OBLONG_RD_+_SLOAN_RD,18:10:06,18:16:15,Narrative  Caller works at Syracuse Mental Health. Approximately 40  minutes ago she saw one of their clients walking down Oblong  south towards Rte 43. She was carrying clothing and was far  away from her residence. Caller thought it odd and is  requesting a check to make sure all is okay. Caller could  only advised the first name of Columbe and she lives on  Church St.  Narrative  Located Colombe walking NB on Green Rvr. Rd. near Mt. Hope.  She stated she was out for a walk and was headed home.  ,,,Phone - WELL BEING CHECK,SERVICES RENDERED
04/08/2020,587,20-3828,2008,Initiated ~- BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,{WIA_249}_NORTH_ST,20:08:56,20:09:04,Narrative  done  ,,PATROL JOHN J MCCONNELL JR,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/08/2020,587,20-3829,2035,Initiated - BUILDING CHECK  SERVICES RENDERED,PATROL SHUAN N WILLIAM,WATER_ST,20:36:16,,Narrative  Checked 0111  2039  Initiated ~ BUILDING CHECK  BUILDING CHECKED/SECURED  ,,PATROL SHUAN N WILLIAM,Initiated - BUILDING CHECK,SERVICES RENDERED
04/08/2020,587,20-3830:,Cail,,PATROL SHUAN N WILLIAM,{WIA_146]_ADAMS_RD,20:39:14,20:39:19,Narrative:  Checked 0053  ,,PATROL SHUAN N WILLIAM,,
04/08/2020,587,20-3831:,2103,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,SOUTH_ST,21:03:32,21:12:46,Narrative  Checked 0354  _  Wednesday  For Date: 04/08/2020  ,,PATROL JOHN J MCCONNELL JR,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/08/2020,587,20-3832,6225,Phone - DISTURBANCE  CRIMINAL COMPLAINT,SERGEANT PAUL D THOMPSON,PINES_LODGE_PARK_,02:32:55,03:35:46,Narrative:  Complainant states he asked his son to leave and now he at  the door trying to get in.  Refer To Summons:  ,,SERGEANT PAUL D THOMPSON,Phone - DISTURBANCE,CRIMINAL COMPLAINT
04/08/2020,588,20-3834,0402,Initiated - PARKING CHECK  SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,{WIA_390]_SIMONDS_RD,04:03:21,04:03:41,,,PATROL CRAIG A EICHHAMMER,Initiated - PARKING CHECK,SERVICES RENDERED
04/08/2020,588,20-3835,0752,Phone ~ ASSIST OTHER AGENCY -  UTILITY  SERVICES RENDERED,"PATROL DAVID JENNINGS,  D",SCHOOL_ST,08:02:09,08:41:31,Narrative  low hanging wire  Narrative  Pole #4 going to house 71/73 hanging down on the side  heading East.  Narrative  National grid on scene  ,,"PATROL DAVID JENNINGS, D",Phone - ASSIST OTHER AGENCY,SERVICES RENDERED
04/08/2020,588,20-3836,0759,Phone ~- BUILDING CHECK  BUILDING CHECKED/SECURED,ALL EQUIPMENT POLICE DEPARTMENT,FRENIER_AVE,,,Narrative  Checked  _ Narrative  checked  Narrative  done  _ Narrative  Checked  ,,ALL EQUIPMENT POLICE DEPARTMENT,,BUILDING CHECKED/SECURED
04/08/2020,588,20-3837,0915,Phone ~ DISTURBANCE  LOG ENTRY REQUEST,"PATROL DAVID JENNINGS, D",(WIA_165]_ADAMS_RD,09:25:09,09:25:20,"Narrative:  CP reports a family member was at the location approximately  10-15 minutes ago,  screaming and yelling because he couldn't  see his family member due to no one being allowed in to the  facility. Party has since left. CP wanted it logged.  ",,"PATROL DAVID JENNINGS, D",Phone - DISTURBANCE,LOG ENTRY REQUEST
04/08/2020,589,20-3839,0956,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,LONGVIEW_TER,09:56:21,09:57:06,Narrative  checked  Narrative  done  . Narrative  Clear  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/08/2020,589,20-3840,0958,Initiated - BUILDING CHECK  BULLDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,STRATTON_RD,09:58:18,09:59:02,Narrative  checked  Narrative  done  Narrative  Done  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/08/2020,589,20-3841,1008,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ  HAWTHORNE RD,Unit,10:08:15,10:09:02,Narrative  Checked §-4  19:13  . Narrative  done  Narrative  Checked  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/08/2020,589,20-3842,1010,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,HILL_PROVINCE_RD,10:10:53,10:11:39,Narrative  Checked S~4  19:09  Narrative ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/08/2020,590,20-3844,1046,Initiated ~ BUILDING CHECK  BUILDING CHECKED/SECURED  ‘,PATROL TANIA HERNANDEZ,{WIA_1832}_NORTH_HOOSAC_RD,10:46:47,10:48:14,"Narrative  Checked  Narrative  Checked S-4  16:20  Narrative  done  Narrative  Checked Area.  Narrative  Checked Area,  ",,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/08/2020,590,20-3845,1050,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,NORTH_HOOSAC_RD,10:50:21,10:51:07,Narrative  Checked S-4  16:41  Narrative  Checked Area.  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/08/2020,590,20-3846,.,0-3846 .  1247  Phone - BURN PERMIT  LOG ENTRY REQUEST,"PATROL DAVID JENNINGS, D",,,,Narrative:  1210 Hancock Rd  1793 Cold Spring Rd  319 Luce Rd  23 Benlise Dr  ,,"PATROL DAVID JENNINGS, D",Phone - BURN PERMIT,LOG ENTRY REQUEST
04/08/2020,590,20-3847,|,20-3847 |  1321  911 - 9-1-1 SILENT CALL  SERVICES RENDERED,"PATROL DAVID JENNINGS, D",NEW_ASHFORD_RD,,,"Narrative:  Call came from 911-054-8497. Unable to call back says it is  an invalid contact, ",,"PATROL DAVID JENNINGS, D",,SERVICES RENDERED
04/09/2020,591,20-3848,1651,911 - 9-1-1 TEST CALL  SERVICES RENDERED,DISPATCHER LAURIE TUPER,[WIA_390]_SIMONDS_RD,,,Narrative:  All procedures followed.  1906  Initiated - BUILDING CHECK  ,,DISPATCHER LAURIE TUPER,911 - 9-1-1 TEST CALL,SERVICES RENDERED
04/09/2020,591,20-3850,|,20-3850 |  BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,{WIA_249]_NORTH_ST,19:07:09,19:07:53,"Narrative  Checked Area,  ",,SERGEANT DAVID R LEMIEUX,,BUILDING CHECKED/SECURED
04/09/2020,591,20-3851,1924,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,[WIA_146]_ADAMS_RD,19:24:55,19:31:29,Narrative  Checked  Narrative  Checked  ,,SERGEANT DAVID R LEMIEUX,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/09/2020,591,20-3852,1932,Initiated - BUILDING CHECK  SERVICES RENDERED,PATROL SHUAN N WILLIAM,WATER_ST,19:32:24,19:33:03,Narrative:  Checked  ,,PATROL SHUAN N WILLIAM,Initiated - BUILDING CHECK,SERVICES RENDERED
04/09/2020,591,20-3855,2210,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,{WIA_100}_SOUTH_ST,22:10:15,22:14:03,Narrative  Checked  For Date:  04/09/2020  ~  Thursday  ,,SERGEANT DAVID R LEMIEUX,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/09/2020,591,20-3856,0352,Initiated - PARKING CHECK  SERVICES RENDERED,PATROLMAN SCOTT SKORUPSKI,,03:53:05,03:53:10,,,PATROLMAN SCOTT SKORUPSKI,Initiated - PARKING CHECK,SERVICES RENDERED
04/09/2020,591,20-3857,0936,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,HILL_PROVINCE_RD_,09:36:59,09:37:44,Narrative:  16:44  Checked S-4  Narrative:  Checked Area.  0938  Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/09/2020,592,20-3858,Call,,CHIEF KYLE J JOHNSON  NORTH HOOSAC RD,Unit,09:38:12,09:39:02,Narrative  Checked S-4  16:06  Narrative  done  Narrative  Checked Area.  ,,CHIEF KYLE J JOHNSON,,
04/09/2020,592,20-3859,0939,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,HAWTHORNE_RD,09:39:38,09:40:28,Narrative  Checked S-4  16:49  Narrative  Checked  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/09/2020,592,20-3860,0946,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,[WIA_1832]_NORTH_HOOSAC_RD,09:46:26,09:47:31,"Narrative  Checked  Narrative  Checked S-4  19:26  ""Narrative  Checked Area  Narrative  Checked Area  ",,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/09/2020,592,20-3861,1032,initiated ~- BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL BRAD SACCO  FRENIER AVE,Unit,10:32:10,-10:32:16,Narrative  Checked S-4  19233 ,,PATROL BRAD SACCO,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/09/2020,593,20-3862,1035,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL BRAD SACCO,LONGVIEW_TER,10:35:34,10:35:42,Narrative:  Checked S-4  19:39  Narrative:  done  Narrative:  Checked  ,,PATROL BRAD SACCO,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/09/2020,593,20-3863,1037,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED  ',PATROL BRAD SACCO  STRATTON RD,Unit,10:37:25,10:37:30,Narrative  Checked S-~4  19:41  Narrative  done  Narrative  Checked  ,,PATROL BRAD SACCO,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/09/2020,593,20-3866,1301,$11 - 9-1-1 ABANDONED CALL  SERVICES RENDERED,"PATROL DAVID JENNINGS, D",{WIA_630]_MAIN_ST,13:05:57,13:07:50,"Narrative  Abandon 911 from 458-4441  Called back and spoke to  Jdacquelin, unknown reason  ",,"PATROL DAVID JENNINGS, D",911 - 9-1-1 ABANDONED CALL,SERVICES RENDERED
04/09/2020,593,20-3867:,i517,Phone - DISABLED M V  SERVICES RENDERED,PATROL SHUAN N WILLIAM,{WIA_614]_WATER_ST,15:19:48,15:35:53,,,PATROL SHUAN N WILLIAM,Phone - DISABLED M V,SERVICES RENDERED
04/09/2020,594,20-3869,1651,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,[WIA_249],16:52:00,16:54:05,Narrative  done  Narrative  Checked Area.  ,,SERGEANT DAVID R LEMIEUX,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/09/2020,594,20-3870,1706,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,(WIA_146]_ADAMS_RD,17:06:33,17:11:21,Narrative:  Checked  Narrative:  Checked  ,,SERGEANT DAVID R LEMIEUX,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/09/2020,594,20-3871,1708,initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL BRAD SACCO,,17:08:14,17:09:50,Narrative:  Checked  ,,PATROL BRAD SACCO,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/09/2020,594,20-3872,1712,Initiated - ASSIST OTHER AGENCY - WCS  TAKEN/REFERRED TO OTHER  AGENCY,SERGEANT DAVID R LEMIEUX,MAIN_ST,17:14:45,17:14:49,Narrative:  Tree down in rear parking lot. WCS notified.  ,,SERGEANT DAVID R LEMIEUX,Initiated - ASSIST OTHER AGENCY,TAKEN/REFERRED TO OTHER AGENCY
04/09/2020,594,20-3873,1757,Phone ~ ROAD CONDITIONS  REMOVED HAZARD,PATROL SHUAN N WILLIAM,COLD_SPRING_RD,-18:02:30,18:13:22,Narrative:  Large branch in the roadway.  ,,PATROL SHUAN N WILLIAM,Phone - ROAD CONDITIONS,REMOVED HAZAR
04/09/2020,594,20-3874,1937,Phone -  ANIMAL CONTROL  SERVICES RENDERED,PATROL SHUAN N WILLIAM  WALNUT ST,Unit:,19:46:36,19:56:32,"Narrative:  RP states that a stray cat that has been in the  neighborhood,  is now dead on his porch. ",,PATROL SHUAN N WILLIAM,Phone - ANIMAL CONTROL,SERVICES RENDERED
04/10/2020,595,20-3875,2045,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,WATER_ST,20:46:06,20:47:40,Narrative  empty  Narrative  Clear  -“  For Date:  04/10/2020  Friday  ,,SERGEANT DAVID R LEMIEUX,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
04/10/2020,595,20-3876,0301,Initiated - SUSPICIOUS ACTIVITY  SERVICES RENDERED,PATROL KALVIN DZIEDZIAK  MAIN ST,Unit,03:03:24,03:03:50,Narrative  Front door to building observed to be ripped off door frame.  Building checked by officers and found to be secure. Damage  believed to be due to weather (wind).  ,,PATROL KALVIN DZIEDZIAK,Initiated - SUSPICIOUS ACTIVITY,SERVICES RENDERED
04/10/2020,595,20-3877,0356,Initiated - PARKING CHECK  SERVICES RENDERED,PATROLMAN SCOTT SKORUPSKI,{WIA_390]_SIMONDS_RD,03:57:05,03:57:09,,,PATROLMAN SCOTT SKORUPSKI,Initiated - PARKING CHECK,SERVICES RENDERED
04/10/2020,595,20-3878,0459,Phone - TRAFFIC COMPLAINT  UNABLE TO LOCATE,SERGEANT PAUL D THOMPSON,COLD_SPRING_RD,05:03:22,05:07:12,"Narrative:  Budget rental truck 26' operating erratically speeding  Travelling North on Cold Spring  Narrative:  Observed truck on North St didn't observe any improper  driving, followed to the Vt line.  Narrative:  Observed Budget Rental truck pass by while traveling on Cold  Spring Road prior to receiving traffic complaint. No  violations observed.  ",,SERGEANT PAUL D THOMPSON,Phone - TRAFFIC COMPLAINT,UNABLE TO LOCATE
